Date,Text,Sentiment Scores,Sentiment Label
17/06/2023,"Alguien que vaya a entrar este año a Estudios hispánicos en la uam? Me gustaría hacer un grupo para conocernos y ya tenerlo para clase
#uam #estudioshispanicos #estudioshispanicosuam","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
16/06/2023,"I'll be at #ParisAirShow and Paris Air Mobility #PASAM next week. Looking to meet #BVLOS and #UAM / #AAM focussed companies to discuss how 
@OneSkyTweets
  can accelerate your dev, ops and safe airspace integration.
Message me to meet. #utm #vertiport  #drones #dronedelivery","{'neg': 0.0, 'neu': 0.932, 'pos': 0.068, 'compound': 0.4404}",positive
16/06/2023,#EveAirMobility & $UAL plan to launch electric commuter flights in the San Francisco area by 2026. Eve's #eVTOL product will have a 60 mile range.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
15/06/2023," La #UAM ha participado en un equipo internacional que ha creado una herramienta innovadora para medir la adaptación de los hoteles a la Economía Circular.

 Este modelo, que se basa en la reducción, reutilización y reciclaje de recursos.

Conoce más sobre el estudio ","{'neg': 0.0, 'neu': 0.89, 'pos': 0.11, 'compound': 0.5859}",positive
15/06/2023,"Very cool - Coming soon - fully electric vertical takeoff and landing (eVTOL) aircraft in the San Fransico Bay area for quick, cost-effective commuter flights while limiting emissions. Being launched by United Airlines.

#evtol #electricflight #unitedairlines #sanfrancisco","{'neg': 0.0, 'neu': 0.823, 'pos': 0.177, 'compound': 0.7089}",positive
15/06/2023," ¿Quieres recibir una formación integral y de calidad en un espacio único? 

 La #UAM cuenta con más de 50 Grados y Dobles Grados universitarios en un campus sostenible.

 Plazo hasta el 30 de junio de 2023

¡Te esperamos!  

#SomosUAM","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
14/06/2023,"14 de junio de 2023 #México
Se rompe nuevamente el récord de temperatura máxima para el mes de junio en la #CDMX 
El valor registrado ayer fue de 32.9 °C y hoy es 33.1° C en la estación #UAM #Iztapalapa
Y a la espera de que la estación #Tacubaya nos arroje un nuevo valor","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
14/06/2023,"My $JOBY and $ACHR positions in commons both up over 100% for my long term buys - tempting to sell here as who knows how long this bull run on #Evtol is sustainable 

What would you do ?","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
13/06/2023," Puedes cursar un Microtítulo #MiT certificado por la #UAM y ampliar tu formación en Humanidades a la vez que estudias tu grado, posgrado o doctorado, etc. 

 Matricúlate y amplía tu formación y tus oportunidades laborales.

#QuererSaberMás","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
13/06/2023,Según 2 #cientificos de la #UAM si hay mucha #probabildad del #nacimiento de un #volcan efímero entre la #piramide de #Cuicuilco y el #Ajusco pero no se sabe cuándo. También hay una #falla geológica del #Popocatépetl conectada al #Ajusco  ,"{'neg': 0.058, 'neu': 0.942, 'pos': 0.0, 'compound': -0.296}",negative
12/06/2023,"EV and Evtol will evolve further with see-through solar glass!

#evtol #Tesla #elon_musk 

$joby $achr $tsla","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
12/06/2023," En la #UAM contamos con grandes especialistas en todas las ramas del conocimiento.

 ¡No pierdas la oportunidad de cursar un #PosgradoUAM con expertos!

#SomosUAM","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
11/06/2023," El Laboratorio de Neurovirología de la #UAM ha publicado el hallazgo de un polímero natural que ejerce un potente efecto antiviral in vivo frente al SARS-CoV-2, el virus causante de la pandemia de COVID-19.

Conoce más sobre la noticia ","{'neg': 0.0, 'neu': 0.883, 'pos': 0.117, 'compound': 0.5994}",positive
10/06/2023,"1/2  Big news from the aviation world! Stellantis and Archer will showcase the Midnight eVTOL aircraft at the 2023 Paris Air Show.  Exciting updates on scaling manufacturing will be shared. #eVTOL #ParisAirShow #aviationnews 
Check it out:","{'neg': 0.0, 'neu': 0.852, 'pos': 0.148, 'compound': 0.7088}",positive
10/06/2023,"1/2  Exciting news! Stellantis and Archer are teaming up to showcase the Midnight eVTOL aircraft at the 2023 Paris Air Show! This innovative aircraft is sure to turn heads. #eVTOL #aviation #ParisAirShow2023 

Check out the full article here:","{'neg': 0.0, 'neu': 0.796, 'pos': 0.204, 'compound': 0.8395}",positive
10/06/2023,1/2  Exciting news! Stellantis and Archer will debut their Midnight eVTOL Aircraft at the 2023 Paris Air Show  Don't miss out on this cutting-edge technology! #eVTOL #aviation #ParisAirShow  Check out the article:,"{'neg': 0.0, 'neu': 0.852, 'pos': 0.148, 'compound': 0.6402}",positive
09/06/2023,"Air taxis are back on the table, we are definitely in a #bull market! 

#AI #DroneYatra #AirTaxi #EVTOL","{'neg': 0.0, 'neu': 0.842, 'pos': 0.158, 'compound': 0.4574}",positive
09/06/2023,#diamniadio #stadesenegal #spherex #citedusavoir #plansenegalemergent #sonko #kebetu #TERDakar #UAM #DakarDiamniadioSportCity Le pôle urbain de Diamniadio (Lake City) se développe également grâce à son DataCenter #kebetu #MackySall,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
08/06/2023,"do ludzi studiujących na uamie lub ug? którzy pisali historie rozszerzona, ile mieliście % na maturze?? 

#uam #ug #studia2023 #studia2022","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
08/06/2023," Se encuentran microplásticos en el agua potable en varias regiones de España.

 Este estudio liderado por la #UAM y la Universidad de Alcalá (UAH) destaca la importancia de una gestión adecuada de los residuos. 

Conoce más sobre el estudio ","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
07/06/2023,Pregunta que es mejor UAM  o LICEO ?? #UAM #LICEO,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
07/06/2023,"$JOBY - when you remove the two insiders/mgrs from ownership, on page 1 we have industrial owners $TM, $INTC, & $DAL and smart huge HF Baille Gifford. Up 65% in a month, a pullback to $5ish will be an entry pt for me.  Flying taxi SPAC whose time may be near. #VTOL","{'neg': 0.0, 'neu': 0.9, 'pos': 0.1, 'compound': 0.6124}",positive
07/06/2023,Au tour de #AutoFlight d'annoncer que son #EVTOL #ADAVE #Prosperity1 sera présent au prochain #SalonduBourget #ParisAirShow #PAS23 Il y aura-t-il de la place pour tout le monde ?,"{'neg': 0.057, 'neu': 0.943, 'pos': 0.0, 'compound': -0.128}",negative
07/06/2023," Ven a la #UAM y recibirás una enseñanza de calidad con profesorado de referencia.

 Elige un #PosgradoUAM y dale valor a tu tiempo. 

#SomosUAM","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
06/06/2023,Après #WiskAero #Boeing c'est au tour de #EVE #EveAirMobility d'annoncer la présence d'une maquette à l'échelle de son futur #EVTOL #ADAVE au #ParisAirShow #PAS23 #SalonduBourget,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
06/06/2023,On ose espérer que #AirbusHelicopters aura trouvé des sous pour amener une maquette à échelle 1 de son #CityAirbusNG pour l'espace #EVTOL #ADAVE du #ParisAirShow #PAS23 #SalonduBourget.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
06/06/2023,"By 2030, how many intracity air taxi flights might a single UAM carrier operate like a big city like New York operate daily?  #flyingcars  #eVTOL","{'neg': 0.0, 'neu': 0.808, 'pos': 0.192, 'compound': 0.6124}",positive
06/06/2023,"By 2030, how many vertiports will a city like London have?  #flyingcars #eVTOL","{'neg': 0.0, 'neu': 0.815, 'pos': 0.185, 'compound': 0.3612}",positive
06/06/2023,When are the last parcel delivery services operated by UAV service providers likely to turn a profit for operators?  #flyingcars #eVTOL,"{'neg': 0.0, 'neu': 0.868, 'pos': 0.132, 'compound': 0.4404}",positive
05/06/2023,"Más de la mitad de mis amigos de la Universidad venían a estudiar desde el Estado de México hasta el sur de la CDMX, llegando puntuales siempre
Si Ellos hubieran tenido una Universidad cercana a su entidad el esfuerzo sería el mismo pero no por el traslado #UAM 
@PartidoMorenaMx","{'neg': 0.046, 'neu': 0.954, 'pos': 0.0, 'compound': -0.296}",negative
05/06/2023," Iníciate en la tecnología del futuro con los Microtítulos #Mits en Programación o en Electrónica Digital que podrás cursar en la #UAM a la vez que tus estudios universitarios.

  ¡Puedes conseguir 24 ECTS!

¡Matricúlate y amplía tu formación universitaria!

#QuererSaberMás","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
05/06/2023,"Mucha suerte y ánimo para esta semana a todos, lo vamos a petar 

#EBAU #evau #UAM #Madrid","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
04/06/2023,"do ludzi studiujących na uamie, którzy pisali historie rozszerzona, ile mieliście % na maturze?? 

#studia2022 #studia2023 #uam","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
04/06/2023,"Estaré el:

- 7 de junio 2pm, en la #UAM #Cuajimalpa. 4to Festival de la Diversidad Sexual. Mesa de debate.

- 9 de junio 6pm, presento mis 2 libros en 
@CCXVillaurrutia
, Glorieta de Insurgentes.

- 15 de junio 6pm, nos vemos en #Querétaro, Museo de Arte Moderno. Conferencia.","{'neg': 0.0, 'neu': 0.928, 'pos': 0.072, 'compound': 0.4939}",positive
03/06/2023," A estas alturas, sabemos que lo tienes todo controlado.
Si no, te recordamos que en esta guía rápida encontrarás de un vistazo fechas, horarios, consejos e instrucciones sobre cómo hacer la 𝐄𝐯𝐀𝐔 en la #UAM este 𝟐𝟎𝟐𝟑

¡Te esperamos!

#YaNoQuedaNada
#SomosUAM
#CercaDeTi","{'neg': 0.06, 'neu': 0.94, 'pos': 0.0, 'compound': -0.3595}",negative
03/06/2023,"Alguém que faça Direito na UniBTA ou Anhanguera, para poder compartilhar sua experiência? #UniBTA #Direito #UNIBTA #UniBta #particular #Anhanguera #anhanguera #UAM #AnhembiMorumbi #EaD #EAD #Ead","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
02/06/2023,"#PrecauciónVial  | Bloqueo en Av. Camarones por Estudiantes de la #UAM Azcapotzalco,  buscan recaudar fondos para representar a su institución en Rusia para el festival de danza internacional","{'neg': 0.0, 'neu': 0.887, 'pos': 0.113, 'compound': 0.4939}",positive
02/06/2023,#urban #airmobility on the rise as a hot trend for urban #airtaxi business model,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
02/06/2023,"Volocopter and Swiss-AS are collaborating on eVTOL aircraft. It’s a bird! It’s a plane! No, it’s a... software update? #DronesLanding #Volocopter #eVTOL","{'neg': 0.128, 'neu': 0.872, 'pos': 0.0, 'compound': -0.4184}",negative
02/06/2023,The FAA administrator is moving to Archer Aviation. Maybe it's time we start investing in eVTOL flying cars. I call shotgun! #DronesLanding #eVTOL #FutureOfTransport,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
02/06/2023," Los Microtítulos #MiTs son programas formativos certificados por la #UAM constituidos por asignaturas de diferentes planes oficiales de grado: Humanidades, Organización Empresarial y Programación

Matricúlate y amplía tu formación y tus oportunidades laborales

#QuererSaberMás","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
02/06/2023," Un total de 9.730 alumnos realizará la 𝐄𝐯𝐀𝐔 en el Campus de Cantoblanco de la #UAM

 
@ondaceromn","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
01/06/2023,"Voy estar el:

- 7 de junio 3pm, en la #UAM #Cuajimalpa. 4to Festival de la Diversidad Sexual. Mesa de debate.

- 9 de junio 6pm, presento mis 2 libros en 
@CCXVillaurrutia
, Glorieta de Insurgentes.

- 15 de junio 6pm, nos vemos en #Querétaro, Museo de Arte Moderno. Conferencia.","{'neg': 0.0, 'neu': 0.929, 'pos': 0.071, 'compound': 0.4939}",positive
01/06/2023," Todo sobre la 𝐄𝐯𝐀𝐔, en un clic

 Encuentra rápido y fácil el aula dónde te examinas, modelos de examen, la guía sobre cómo llegar a la #UAM...

#SomosUAM
#CercaDeTi","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
31/05/2023,#Wisk désormais filiale 100 % de #Boeing amènera une maquette à échelle 1 de son #EVTOL #ADAVE #Gen6 au #ParisAirShow #SalonduBourget #PAS23 le statique continue de se remplir,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
31/05/2023,"#wisk is officially a wholly-owned subsidiary of Boeing - Brian Yutko 
@WiskAero
 CEO

#boeingnews #evtol #aviation","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
31/05/2023," Investigadores de la #UAM analizan las tecnologías más valoradas por los pasajeros en aeropuertos inteligentes y su relación con las perspectivas de género

 El estudio revela que las mujeres valoran más el uso de la tecnología y sus beneficios en los procesos aeroportuarios","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
31/05/2023,"５月のメルマガを総括すると、、、
EVについて「今のバッテリーは使えない」などという議論が「かつて」（いまでも？）あったわけですが、なんのことない、陸海空すべて、「市場を創造」していました
#マイクロモビリティ も、#eVTOL も、#シーグライダー…","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
30/05/2023,"Disfruta del último concierto del 50 Ciclo de Grandes Autores e Intérpretes de la #UAM

 Santiago Auserón estará acompañado por la Orquesta del reino de Aragón, dirigida por Ricardo Casero

 10 de junio 2023
19:30h
Auditorio Nacional de Música

#SantiagoAuseron #Vagamundo","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
29/05/2023,"On May 29th, 2019, the world's first all-electric vertical takeoff and landing (eVTOL) aircraft was unveiled in China. This revolutionary aircraft is capable of carrying up to 4 passengers and has a range of up to 80 km. #eVTOL #innovation #aviation","{'neg': 0.0, 'neu': 0.936, 'pos': 0.064, 'compound': 0.3818}",positive
29/05/2023," ¿Te preocupa el futuro del planeta?

 Estudiar un posgrado en la #UAM es una forma de cuidarlo. Somos una universidad sostenible, saludable y solidaria.

 ¡Conoce toda la oferta formativa de #PosgradoUAM que te ofrecemos!

#SomosUAM","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
27/05/2023," Una reciente investigación de la #UAM muestra que los libros de texto de música en la Educación Secundaria refuerzan estereotipos culturales y discursos controvertidos.

 ¡Interesante!","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
26/05/2023,"El próximo lunes 28 de mayo, la #UAM publicará la convocatoria del segundo proceso de admisión 2023 para cursar alguna de las 82 licenciaturas que ofrece la #universidad

La institución adelantó que los aspirantes deberán registrarse en línea del 3 al 19 de junio para presentar…","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
26/05/2023,"Per 
@Reuters
: Acting #FAAadministrator Billy Nolen is ""expected"" to take a position with #eVTOL start-up #Archer $ACHR","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
25/05/2023,"2 Mio Airtaxis can be as productive as 100 Mio cars. That is a huge impact for sustainability. This in my opinion will be a massive growth industry, creating comparable wealth to automotive. Clean.
#vtol #airtaxi

@volocopter
 
@ArcherAviation
 
@Lilium
 
@AutoflightO
 
@frankyzapata","{'neg': 0.0, 'neu': 0.717, 'pos': 0.283, 'compound': 0.9001}",positive
25/05/2023,"10 hours Utral Endurance with 2kg.
-YANGDA SKY WHALE Max Hybrid with 116cc EFI hybrid engine, anti-water design, seperate cabin. It is perfect for delivery, surveillance, Mapping mission.
#drone #delivery #VTOL  #waterproof #yangda #plane #UAV #uas #surveillance #coast #hybrid","{'neg': 0.0, 'neu': 0.911, 'pos': 0.089, 'compound': 0.5719}",positive
24/05/2023,#eVTOL company #Lilium has signed a contract to sell up to five Lilium Jets to #Swiss private jet & helicopter operator Air-Dynamic SA. The agreement includes a deposit from Air-Dynamic.,"{'neg': 0.0, 'neu': 0.89, 'pos': 0.11, 'compound': 0.4939}",positive
24/05/2023," Un estudio donde ha participado la #UAM junto con 
@IDAEA_CSIC
, 
@CanalUGR
 y 
@IGME1849
 afirma que la presencia de contaminantes en aguas interiores y litorales de la Antártida puede suponer un riesgo toxicológico para el medio ambiente.

Conoce más sobre el estudio ","{'neg': 0.0, 'neu': 0.941, 'pos': 0.059, 'compound': 0.34}",positive
23/05/2023,"On May 23, 2019, the world's first all-electric vertical takeoff and landing (eVTOL) aircraft was unveiled in China. #eVTOL #innovation #aviation #China","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
23/05/2023,"air taxi is only for politicians and army gen not for the people of pakistan .... set your priorities 
#airtaxi","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
23/05/2023," MOBI'WATCH - Super app, #Kakao Mobility pre-orders 50 electric vertical take-off and landing vehicles (#eVTOL) from 
@VerticalAero
 (
@revolution_aero
)","{'neg': 0.0, 'neu': 0.804, 'pos': 0.196, 'compound': 0.5994}",positive
22/05/2023," Exciting News: Air Taxi Coming Soon to Pakistan!
Pakistan is taking a leap into the future of transportation with the imminent arrival of air taxis. Here's what you need to know. #AirTaxi #FutureTransport","{'neg': 0.0, 'neu': 0.899, 'pos': 0.101, 'compound': 0.5411}",positive
22/05/2023,"Si sientes que tu relación con los estudios universitarios aún no ha finalizado, no te pierdas la amplia oferta académica de #posgrado de la #UAM 

 ¡Ahora es tu momento!

#SomosUAM","{'neg': 0.138, 'neu': 0.792, 'pos': 0.07, 'compound': -0.3164}",negative
22/05/2023,"Carro 1289 
@MetroCDMX
 detenido en la estación #UAM, 
@Claudiashein
 haz que avancen","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
22/05/2023,"El  #Popocatépetl se encuentra entre los 12  más peligrosos del .

Según la #UAM:

“La erupción de un  viene precedida a menudo por terremotos y por ruidos retumbantes como truenos, los cuales pueden continuar a escala gigantesca durante la erupción”.

1/5","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
21/05/2023,"¡Ya mañana iniciamos clases! 

Nos entusiasma recibirlos es este nuevo periodo 2023-2 lleno de metas y sorpresas…

Nos vemos uamistas 

#UAM
#universidadarturomichelena","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
21/05/2023,"AIR WINGS INTRODUCES Air Taxi ( Flying Car) in Pakistan 
PAKISTANI will be able to fly anywhere in Pakistan 
Service starts after 2 weeks in Karachi 
#AirTaxi #FlyingCar #Pakistan","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
21/05/2023,"El ranking de los diez productos (frutas y verduras) que más aumentaron respecto al promedio de los últimos cinco años:
 
- zanahoria 133%
- tomate 98%
- zapallo 91%
- boniato 87%
- naranja 79%
- calabacín 75%
- lechuga 70%
- morrón rojo 66%
- cebolla 64%
- uva 60%
#UAM","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
20/05/2023,CURSO PARA ENTRAR A LA #UAM EN ESTA #segundavuelta.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
19/05/2023," MOBI'WATCH - In partnership with Archer Aviation, 
@Stellantis
 Group will invest $150 million to develop #eVTOL (
@automobilemag
)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
19/05/2023," MOBI'WATCH - The American #startup, 
@ArcherAviation
, announces the first test flight of its #eVTOL, ""Midnight"", this summer in #California. With a capacity of four passengers, this #AirTaxi should enter into service in two years. (
@MagazineCapital
)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
18/05/2023,"¡Hola Mundo!  Aquí exploraremos temas de negocios, economía conductual, revenue management, perfiles profesionales para estudiantes de ciencias, actuaría y matemáticas. ¡Unamos fuerzas en este viaje de aprendizaje!  #Economía #Negocios #Estudiantes
#UNAM #UAM #ITAM","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
17/05/2023,"Tenía entendido que siempre el final de la U es caótica, te salen mil cosas.. Pero mi U se pasa.. Deberás ya debería estar graduada  gracias a la #uam al paso qué voy llega diciembre y nada ","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
16/05/2023,"Hace unos días en Instagram les preguntamos cuál deporte creen ustedes que se va a practicar en las canchas nuevas. 

Estos fueron algunos de los comentarios que nos dejaron, vota por tu favorito, quizás logren adivinar 
#universidadarturomichelena #UAM","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
15/05/2023,Machines will fly machines and these will talk to machines. #evtol #autonomous,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
13/05/2023,"Hey! 
¿Ya completaste tu proceso de inscripción? 

Tenemos muchas ganas de verlos de nuevo, además traemos propuestas que sabemos que les van a encantar. Nos vemos uamistas 

#UAM #universidadarturomichelena","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
12/05/2023,"#ArcherAviation has completed assembly of its first Midnight #eVTOL aircraft & is preparing for testing. While this initial test program will reduce risk, it does not count ""for credit"" with the #FAA. $ACHR notes the aircraft has caught the attention of DoD.","{'neg': 0.099, 'neu': 0.901, 'pos': 0.0, 'compound': -0.508}",negative
11/05/2023,"Hago dos carreras  o qué?
#university #school #uam #ipn","{'neg': 0.0, 'neu': 0.761, 'pos': 0.239, 'compound': 0.296}",positive
11/05/2023,"Y cómo es de costumbre #linea8 hasta la madre 
@MetroCDMX
 
@Claudiashein
 metro #uam hasta el tope de lleno y los trenes bien en sus totalidad atascados","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
10/05/2023,"ElectricVTOL: RT 
@GoFlyPrize
: .
@EASA
 publishes Environmental Protection Technical Specifications, a proposal for the assessment and limitation of noise generated by #airtaxis, stemming from the agency’s need to develop a new regulatory framework for #eVTOL: …","{'neg': 0.066, 'neu': 0.934, 'pos': 0.0, 'compound': -0.296}",negative
10/05/2023,"Congratulations to eVTOL companies such as Archer for defeating FL legislation that would have delayed this alternative transportation tech from coming to or state.  

#evtol #transportation #forwardthinking","{'neg': 0.139, 'neu': 0.741, 'pos': 0.12, 'compound': 0.1027}",positive
09/05/2023," La Universidad Autónoma Metropolitana (UAM) inició sus clases de manera remota este lunes, pero el Sindicato Independiente de Trabajadores de la institución (Situam) sigue en paro. ¿Qué está sucediendo?  #UAM #Situam #Paro","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
08/05/2023,"Jest tu ktoś z #UAM kto wie co grozi za brak udziału w dniu sportu?

Na wfie informacje dostaliśmy o zapisach DZISIAJ, a to jest w środę, dodatkowo cholera wie gdzie te zapisy się w ogóle odbywają i dokąd mam iść ","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
08/05/2023,"ojalá que las paristas de la #UAM entiendan que la defensa de su movimiento se fortalece sumando a la comunidad, 

de otra forma, su movimiento se lo comerá el vivaz sindicato 

basta ver quién se llevó hoy los medios en el regreso a actividades","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
07/05/2023," FAA & CAAC.

FAA just published:

""Urban Air Mobility (UAM) Concept of Operations 2.0""

Compared with CAACs:

""Civil Unmanned Aviation Development Roadmap V1.0""

China seems more in the lead to me 

$EH $JOBY $ACHR $LILM #UAM #AAV #airtaxi #urbanairmobility #innovation","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
06/05/2023,"The celebrations of International Drone Day inspire us all to celebrate the technology behind this invention which has helped so many different industries. HAPPY INTERNATIONAL DRONE DAY .

#vaimanikaaerospace #internationaldroneday #agriculturedrone   #dronetaxi #deliverydrone","{'neg': 0.0, 'neu': 0.71, 'pos': 0.29, 'compound': 0.9158}",positive
04/05/2023,El paro en la #UAM terminará el próximo 12 de mayo. #InterUAM,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
03/05/2023," Німецька компанія повітряного таксі #Lilium планує залучити $250 млн

Кошти планують спрямувати на фінансування розробки свого електричного літака, вертикального зльоту і посадки #EVTOL 

#Інвестиції","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
02/05/2023,"Question for 
@jobyaviation
 - I know you had previously planned Elevate summit last year. Like others I was sad to see it cancelled is this something you plan to have for the #Evtol community this year? 


@oliwalkerjones
 
@joeben
 

Thank you gentlemen","{'neg': 0.116, 'neu': 0.771, 'pos': 0.113, 'compound': -0.0258}",neutral
02/05/2023,"Germany #airtaxi firm #Lilium plans to raise USD 250 million, shares jump

Lilium's US-listed shares surged 43.24% to usd 0.55 after the air taxi developer said the funds will enable cover 'most of the estimated capital' for its first manned flight.

#aviation #aviationnews","{'neg': 0.0, 'neu': 0.903, 'pos': 0.097, 'compound': 0.5267}",positive
01/05/2023,"Mientras la #UAM está en paro mi hija se metió a trabajar como lavatrastes en un lugar donde por cierto, los meseros se dan el pinche derecho de no darle propina a los empleados nuevos durante su primer mes. Está jodido. Por otro lado, veo que las paristas y las autoridades de...","{'neg': 0.044, 'neu': 0.956, 'pos': 0.0, 'compound': -0.296}",negative
30/04/2023,"El #lobby de los #supermercados y #restaurantes ejercen una presión al gobierno de tal magnitud que son los que marcan la carestía de #Montevideo. Fui al #UAM y los precios son de un 40 a 60% Menos que en los supermercados de la ciudad. Y son comercios en regla, no es feria.","{'neg': 0.045, 'neu': 0.955, 'pos': 0.0, 'compound': -0.296}",negative
29/04/2023,"""b.   Atención a grupos sin profesor."" 
Cuáles grupos sin profesor? No dijeron que el nuevo calendario escolar resolvía lo administrativo?
#ParoUAM  #UAM","{'neg': 0.352, 'neu': 0.648, 'pos': 0.0, 'compound': -0.8677}",negative
29/04/2023,Gentlemen!! Keep your eyes and ears open!! #finish #responsibility #Mission #LFG #personal #UAM,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
27/04/2023,Busco piso en Madrid de dos habitaciones por la zona de Argüelles o Chamberí. #Madrid #piso #sicue #UAM,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
25/04/2023,"ElectricVTOL: 
@GoFlyPrize
 
@guardian_ag
 
@FAANews
 Not an #eVTOL aircraft. It's just an electric drone.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
25/04/2023,"ElectricVTOL: 
@chineseflyer
 
@VTOLsociety
 
@volocopter
 Thank you for covering #eVTOL, #eCTOL and #eSTOL aircraft developments for more than a decade!","{'neg': 0.0, 'neu': 0.859, 'pos': 0.141, 'compound': 0.4199}",positive
25/04/2023,"WEBサイトをホームページにしちゃったように、マチガイのまま進行している言葉＝ #空飛ぶクルマ ＝ #eVTOL
#クロ現 #NHK","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
